COG_number,taxon,LFQ intensity HiSF_14spcs_m04_2_147,LFQ intensity HiSF_14spcs_m06_2_148,LFQ intensity HiSF_14spcs_m07_2_149,LFQ intensity HiSF_14spcs_m10_2_150,LFQ intensity HiSF_14spcs_m13_2_151,LFQ intensity HiSF_15spcs_m03_1_132,LFQ intensity HiSF_15spcs_m07_1_133,LFQ intensity HiSF_15spcs_m09_1_134,LFQ intensity HiSF_15spcs_m14_1_136,LFQ intensity PEFi_14spcs_m00_0_127,LFQ intensity PEFi_14spcs_m01_1_128,LFQ intensity PEFi_14spcs_m02_1_129,LFQ intensity PEFi_14spcs_m04_1_130,LFQ intensity PEFi_14spcs_m13_1_131,LFQ intensity PEFi_15spcs_m05_2_142,LFQ intensity PEFi_15spcs_m08_2_143,LFQ intensity PEFi_15spcs_m09_2_144,LFQ intensity PEFi_15spcs_m12_2_145,LFQ intensity PEFi_15spcs_m14_2_146
COG3118,Escherichia coli TSDC17.2,1080300,0,0,0,369950,720680,1891400,1269600,2357100,0,0,0,201880,0,0,0,0,1362400,0
COG3118,Odoribacter splanchnicus TSDC17.2,2629500,0,1045700,639150,1471300,1041100,521440,0,673250,0,0,0,0,0,0,0,0,0,250450
COG3118,Parabacteroides distasonis TSDC17.2,0,0,979570,0,0,0,0,1359000,1205900,306520,835780,0,0,0,0,0,631980,0,0
COG3118,Parabacteroides distasonis TSDC17.2,0,0,0,0,611360,0,0,0,0,0,0,0,0,288300,0,0,0,0,1856800
COG3118,Ruminococcaceae sp.,0,0,0,0,0,0,0,0,0,875460,0,781520,455320,714210,0,0,0,0,411140
COG3118,Subdoligranulum variabile TSDC17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217400,0,0,0
COG3119,Bacteroides thetaiotaomicron VPI-5482,0,0,0,0,0,0,0,1190900,0,0,0,500940,0,0,665530,0,0,0,0
COG3119,Bacteroides thetaiotaomicron VPI-5482,2996200,2359000,3329200,3201800,2858100,4738900,3106800,3828100,0,10503000,9845000,10361000,10803000,7425100,13657000,7815400,5616800,10559000,4244900
COG3119,Bacteroides thetaiotaomicron VPI-5482,0,665770,0,0,0,0,0,0,0,1983200,2624100,0,0,0,3913300,0,2055900,0,0
COG3119,Bacteroides thetaiotaomicron VPI-5482,2943600,9272000,3662400,6231200,9347600,14399000,9196400,6668100,8330800,12793000,8801800,7031600,10651000,9365300,8155500,9345200,7496600,9330000,8665300
COG3119,Bacteroides thetaiotaomicron VPI-5482,0,0,0,0,0,0,0,355300,0,0,0,0,0,0,0,0,0,0,0
COG3119,Bacteroides thetaiotaomicron VPI-5482,0,0,2467500,1483600,813910,0,0,19408000,0,11861000,0,11553000,0,0,0,0,0,2984600,0
COG3119,Bacteroides vulgatus ATCC 8482,0,0,0,0,0,0,1752000,0,875640,1167700,827310,0,0,0,953620,0,0,1180700,0
COG3119,Bacteroides vulgatus ATCC 8482,0,0,0,0,0,0,0,0,0,148250,300720,0,0,0,200060,0,0,0,0
COG3119,Bacteroides vulgatus ATCC 8482,6730000,8292200,7583800,6248400,7042600,1034700,0,0,0,2475700,1133800,2208700,1781200,2457500,3667800,3118900,826040,0,944320
COG3119,Bacteroides vulgatus ATCC 8482,0,0,0,0,589240,0,0,0,0,561310,0,332620,467290,302230,0,0,262480,549350,0
COG3119,Bacteroides vulgatus ATCC 8482,0,992530,0,0,0,0,0,0,0,1692700,0,2077500,584820,1782400,1568500,0,0,0,0
COG3119,Bacteroides vulgatus ATCC 8482,0,0,0,0,0,0,0,0,0,911410,0,835320,904920,987060,0,0,0,0,888390
COG3119,Bacteroides ovatus,0,0,0,142170,168740,0,0,0,0,0,105840,121170,0,0,75025,0,0,0,0
COG3119,Bacteroides ovatus,0,0,0,0,0,0,0,0,0,0,0,179240,0,0,0,0,0,0,0
COG3119,Bacteroides ovatus,0,0,0,0,0,0,0,0,0,0,323030,0,0,1020400,0,0,0,0,0
COG3119,Bacteroides cellulosilyticus,0,0,0,0,0,0,826930,0,769470,0,0,0,0,0,0,1855700,533800,720920,0
COG3119,Bacteroides cellulosilyticus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603320
COG3119,Bacteroides cellulosilyticus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1254800,0,311770,638330
COG3119,Bacteroides caccae TSDC17.2,0,0,0,0,0,0,0,0,0,94506,164700,73186,0,0,219340,273070,323800,0,0
COG3119,Bacteroides caccae TSDC17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG3119,Bacteroides caccae TSDC17.2,0,0,0,0,264170,0,0,0,0,214850,511600,230170,359040,0,0,609690,1163400,0,0
COG3119,Bacteroides caccae TSDC17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG3119,Bacteroides caccae TSDC17.2,0,0,0,0,2180300,1760800,0,0,0,0,0,0,0,0,0,0,0,346740,442640
COG3119,Bacteroides caccae TSDC17.2,5093700,3133100,2946500,3944500,4106800,1488900,5232100,4283200,7298300,2400100,311790,0,1406400,857390,0,0,2449700,731920,0
COG3119,Bacteroides caccae TSDC17.2,2752900,2974900,3144100,1528500,821010,1049700,871610,890940,1479300,0,0,0,0,0,0,0,2891100,0,0
COG3119,Bacteroides massiliensis TSDC17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251180,0
COG3119,Escherichia coli TSDC17.2,1245700,0,1571200,2603200,4661700,0,0,0,0,2123500,1207800,1886400,1664300,2902200,0,1502000,2116900,3309100,3513700
COG3119,Parabacteroides distasonis TSDC17.2,1549300,755630,971160,537040,1833800,164280,595940,0,911080,568450,498820,0,381530,383630,756190,647120,317770,998170,929530
COG3119,Parabacteroides distasonis TSDC17.2,0,0,0,2534200,0,0,0,0,0,2150800,1141700,1390100,1271600,1467300,0,0,0,0,0
COG3122,Escherichia coli TSDC17.2,0,962390,1771000,734370,1707800,0,0,0,0,0,0,0,0,0,0,0,0,1229000,407840
COG3123,Escherichia coli TSDC17.2,0,1191200,0,0,0,0,0,0,0,0,0,0,0,285110,0,436200,0,0,0
COG3129,Escherichia coli TSDC17.2,0,0,0,926060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG3131,Escherichia coli TSDC17.2,0,4614100,5848800,0,5715400,4608500,2463900,1312700,6562600,6209400,4477800,5280000,4312300,5919200,5148900,8635900,6804000,4339900,8532300
COG3131,Escherichia coli TSDC17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472510,0,0,373080
COG3132,Escherichia coli TSDC17.2,178480,351340,0,279670,378080,397010,1065300,776870,0,241110,0,0,0,0,0,249030,0,0,0
COG3133,Escherichia coli TSDC17.2,20041000,9806600,6957100,15975000,18009000,9128400,8980400,7888300,17461000,22257000,23663000,14651000,12114000,21875000,9363000,17683000,31429000,24502000,31786000
COG3137,Bacteroides thetaiotaomicron VPI-5482,556030,555540,1289800,1739900,0,1985400,3887700,6372300,3840500,1746000,4261800,1889200,2339000,1567600,1357900,1562200,5836400,3991200,2228400
COG3137,Bacteroides thetaiotaomicron VPI-5482,0,0,2426500,2033500,1853500,3027900,1873700,2798600,3251400,1874700,3919000,1391800,2089900,3493400,5852500,1749500,2820200,5274900,4022100
COG3137,Bacteroides cellulosilyticus,0,0,0,0,0,2167400,4496700,4636700,3652300,1779300,2651200,1657000,1000500,1353100,3039400,3302300,3429600,9396600,3687600
COG3137,Bacteroides cellulosilyticus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018300,1319600,1941500,6970900,2511200
COG3137,Bacteroides caccae TSDC17.2,1211400,1968900,6025800,2940900,3422100,9788300,0,0,0,1046200,1018000,1031900,966460,913130,1105000,0,715550,1934800,1176100
COG3137,Bacteroides caccae TSDC17.2,3091400,0,0,0,0,2621700,0,0,0,0,0,0,0,0,0,0,0,0,0
COG3142,Bacteroides vulgatus ATCC 8482,34731000,9319400,5924500,9936600,10655000,414650,0,0,0,5250800,7044900,8179000,7463700,6926400,2421500,11800000,0,3239900,3131000
COG3142,Escherichia coli TSDC17.2,0,0,0,0,0,0,0,0,0,129020,402760,0,0,46535,0,93873,190140,0,0
COG3147,Bacteroides vulgatus ATCC 8482,3623500,4414800,0,4868500,3478800,0,0,0,0,1232100,1043300,879330,0,0,382570,0,0,0,0
COG3147,Bacteroides ovatus,741360,253130,0,0,250980,0,0,0,0,56308,38594,29537,0,0,14579000,0,0,0,0
COG3150,Escherichia coli TSDC17.2,0,0,1001800,571000,854570,3498100,2636600,3263400,3978000,1784300,2289400,1939100,1981600,2246500,2455700,2481900,2751500,1855000,3120100
COG3152,Bacteroides thetaiotaomicron VPI-5482,0,0,0,0,0,0,2232400,0,2540700,604920,972790,804700,991440,806550,0,1407800,1005300,0,0
COG3152,Bacteroides ovatus,8980000,6393600,13860000,7396000,4998000,9335500,0,0,0,45926000,27474000,42896000,39344000,48858000,7413100,15971000,15969000,5610500,9766600
COG3152,Bacteroides caccae TSDC17.2,1759800,1692400,3655600,3254100,1893100,0,0,0,0,5846500,2668700,3569300,3736900,7067800,1668500,8126600,4465500,2774500,3291400
COG3153,Bacteroides thetaiotaomicron VPI-5482,0,0,0,0,0,0,0,0,0,365160,433460,482850,172800,543540,492930,304710,0,675820,0
COG3153,Escherichia coli TSDC17.2,0,0,0,0,0,0,0,0,0,1727900,0,2103900,0,1711000,0,964890,1525300,2375500,0
COG3153,Subdoligranulum variabile TSDC17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275770,0,0,0
COG3155,Escherichia coli TSDC17.2,0,3400400,1412400,2669900,4939700,5559800,10036000,8307700,7712700,2646100,2877800,3065700,2436800,2405100,2669300,3248500,4258300,4362300,7666500
COG3158,Collinsella aerofaciens TSDC17.2,0,1486600,0,2949400,2518500,4013000,0,1239500,0,2566300,0,1438600,0,1151600,1673100,1677900,584670,0,1348400
COG3170,Bacteroides thetaiotaomicron VPI-5482,0,0,0,0,0,0,0,0,0,244270,0,0,0,0,0,0,0,0,0
COG3170,Bacteroides ovatus,0,252650,0,826190,0,289460,0,0,0,3667600,3769100,4660600,5210700,2524400,1480300,2855500,3771600,0,1364800
COG3171,Escherichia coli TSDC17.2,284830,641690,2558800,459540,1239500,2312900,0,0,0,0,0,0,0,0,0,0,267410,1622700,0
COG3172,Bacteroides thetaiotaomicron VPI-5482,198530,343570,0,0,0,2345200,4117800,3716500,3321800,1050300,496800,1195900,1448500,1417100,692010,1161400,890020,0,0
COG3172,Bacteroides vulgatus ATCC 8482,92526000,54112000,31903000,59338000,66981000,40990000,28531000,42612000,27019000,176320000,122730000,164060000,182740000,200880000,54652000,126020000,87585000,63804000,81168000
COG3172,Bacteroides ovatus,2253000,3525700,4357900,3305000,2814100,2146700,3286400,10477000,3825100,13129000,10542000,8735700,9648200,7667600,1540400,6173100,7571200,1065400,5103200
COG3172,Bacteroides cellulosilyticus,0,0,0,0,201600,8453200,12980000,13015000,10012000,1022600,317410,440160,0,0,4825200,16796000,26860000,8211900,10093000
COG3172,Bacteroides caccae TSDC17.2,21859000,6345300,1050000,9442300,4016900,8770100,7106300,5008900,7962300,25317000,22620000,24412000,19321000,26592000,14077000,20592000,22418000,3809300,16928000
COG3172,Bacteroides finegoldii TSDC17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG3172,Bacteroides massiliensis TSDC17.2,0,0,0,59324,0,0,0,0,0,0,263700,0,125920,0,0,0,0,0,0
COG3172,Odoribacter splanchnicus TSDC17.2,2651700,7560600,5203500,5434700,3694200,1887300,0,0,1427700,510490,0,0,0,0,0,141980,0,309520,0
COG3172,Parabacteroides distasonis TSDC17.2,23276000,27376000,30071000,20717000,20631000,15364000,6177600,16547000,10895000,8990700,6235800,6943400,7759500,6567000,10690000,8706800,8819600,17606000,12341000
COG3173,Collinsella aerofaciens TSDC17.2,7985100,18740000,9207100,51918000,36223000,30859000,35685000,10051000,41885000,13855000,38755000,11872000,10129000,21188000,34974000,29306000,20991000,13375000,21240000
COG3173,Escherichia coli TSDC17.2,1347100,2509500,2425800,3395700,5428400,1883300,1138300,0,4391000,1037000,3639900,1931100,747450,2866700,0,1391000,1689300,2180800,3955600
COG3173,Escherichia coli TSDC17.2,0,0,0,0,0,224170,0,0,0,1109300,0,0,0,123990,0,0,0,2448000,0
COG3176,Bacteroides thetaiotaomicron VPI-5482,2047200,2085600,2314200,2886600,2905600,0,0,0,1141700,6906400,1992800,8649000,4393700,2978900,3405400,3372700,1614900,1772000,3437800
COG3176,Bacteroides cellulosilyticus,0,0,0,0,0,0,1872900,0,1622200,0,0,0,0,0,1684600,0,2009500,2519900,2866400
COG3176,Bacteroides caccae TSDC17.2,0,0,0,0,0,0,0,0,0,311100,0,310380,0,201070,0,0,0,0,0
COG3176,Parabacteroides distasonis TSDC17.2,0,0,0,0,685960,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG3177,Bacteroides vulgatus ATCC 8482,653270,850750,0,1162800,1327300,0,1757000,0,0,1831500,1335100,2074900,1678200,2111800,2219400,682130,544040,0,361510
COG3177,Bacteroides cellulosilyticus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG3181,Escherichia coli TSDC17.2,0,0,0,0,0,0,0,0,0,327700,242450,194100,0,346710,0,0,0,0,0
COG3182,Bacteroides cellulosilyticus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG3182,Parabacteroides distasonis TSDC17.2,3781000,2479000,0,1510900,1453300,0,1168100,0,1366300,1086100,0,1598200,0,0,1305100,0,0,1949500,776520
COG3184,Bacteroides thetaiotaomicron VPI-5482,0,0,0,0,0,0,0,0,0,1313800,1094300,1630300,245680,1132100,566690,930190,646810,579080,687100
COG3184,Bacteroides cellulosilyticus,0,0,0,0,0,1343000,3432600,1883100,2546900,0,0,0,0,0,1243200,0,1253500,3382200,1779900
COG3184,Bacteroides caccae TSDC17.2,0,0,0,0,0,0,0,0,0,161200,0,206260,281750,337480,199400,208380,0,250710,884560
COG3187,Bacteroides thetaiotaomicron VPI-5482,40279000,39076000,14314000,46544000,41753000,9894000,21491000,27918000,23273000,54176000,32462000,37449000,33239000,24666000,69948000,37051000,26285000,45187000,41153000
COG3187,Bacteroides vulgatus ATCC 8482,17318000,11413000,4398400,6545400,7997200,6310300,3919000,3280600,5550600,9877400,4127500,6046600,8665500,4144200,8616300,6905300,5671900,4875600,2679500
COG3187,Bacteroides ovatus,0,0,0,0,0,0,0,0,0,985110,0,0,0,0,0,0,251560,0,0
COG3187,Bacteroides ovatus,48732000,21951000,17860000,22629000,31447000,21847000,14224000,17492000,12828000,21108000,12522000,17776000,15760000,12774000,17453000,10993000,14579000,8448400,11255000
COG3187,Bacteroides cellulosilyticus,0,0,0,0,0,0,0,0,0,0,0,0,0,991330,1719100,1668600,1610800,1298000,1257000
COG3187,Bacteroides cellulosilyticus,0,4039300,0,0,0,17078000,29648000,23112000,29634000,4508200,548090,0,0,0,7377800,18844000,17981000,18213000,13720000
COG3187,Bacteroides caccae TSDC17.2,68722000,61114000,44917000,55718000,55680000,94808000,80080000,77452000,80688000,16573000,17603000,17614000,8163900,14554000,24681000,16546000,24521000,24137000,20805000
COG3187,Bacteroides finegoldii TSDC17.2,0,0,777420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG3187,Bacteroides massiliensis TSDC17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG3187,Odoribacter splanchnicus TSDC17.2,2009100,6235000,4230100,3995600,3900300,1359600,2861200,0,0,0,622980,0,0,0,440570,0,0,435920,0
COG3187,Odoribacter splanchnicus TSDC17.2,1063500,3553000,2386000,3366900,3081700,1458700,2028700,876250,0,0,0,0,0,0,0,0,0,0,0
COG3187,Parabacteroides distasonis TSDC17.2,7041500,9336200,5776200,3495400,6929300,6064200,5500400,5867200,5794400,1756000,762800,3241100,0,1361800,3060500,2079800,1858100,2925800,1534300
COG3187,Parabacteroides distasonis TSDC17.2,999460,2247700,616080,1547100,996130,419650,0,0,816650,346270,197770,0,0,0,191380,0,0,769910,855610
COG3188,Escherichia coli TSDC17.2,5451600,0,0,0,0,0,0,0,0,96248,0,0,0,0,0,0,0,0,0
COG3189,Escherichia coli TSDC17.2,424920,387330,856630,281740,0,874000,0,0,0,4019000,791610,1325600,859040,1416100,332160,3215400,1445900,0,1857900
COG3193,Bacteroides thetaiotaomicron VPI-5482,0,0,0,0,1007300,0,921730,0,0,755990,399230,494770,0,316810,0,0,582430,2197000,0
COG3193,Bacteroides thetaiotaomicron VPI-5482,11714000,14524000,22649000,22359000,15755000,19615000,28998000,27820000,24319000,21454000,23168000,21940000,20555000,17709000,27845000,13437000,14717000,27582000,15841000
COG3193,Bacteroides thetaiotaomicron VPI-5482,42951000,45796000,46636000,40458000,60965000,93035000,94246000,125460000,88302000,62384000,60147000,49785000,47433000,41429000,121890000,52949000,37510000,114090000,42898000
COG3193,Bacteroides vulgatus ATCC 8482,41246000,29649000,34498000,24649000,30805000,25854000,29139000,70351000,17337000,25047000,16218000,16684000,24349000,31023000,37750000,25386000,13936000,28943000,17417000
COG3193,Bacteroides vulgatus ATCC 8482,119210000,245770000,251000000,146610000,206460000,85752000,318930000,95786000,130620000,144540000,159510000,150240000,169320000,149630000,160780000,23050000,19596000,43150000,17772000
COG3193,Bacteroides vulgatus ATCC 8482,8527100,3633800,4693500,4813100,8221900,1223400,671350,0,0,22393000,15839000,15923000,18088000,15178000,10321000,651730,2426500,0,4216200
COG3193,Bacteroides ovatus,327170,784660,0,0,94049,172150,498080,325040,0,110060000,83818000,75519000,77859000,76324000,124930000,95723000,144290000,181850000,139340000
COG3193,Bacteroides ovatus,0,750250,1108000,1179000,1171000,0,0,275170,0,3590200,734820,0,819650,813490,0,0,0,775320,1162100
COG3193,Bacteroides ovatus,0,0,0,0,0,0,0,0,0,0,0,214450,0,0,0,0,0,0,0
COG3193,Bacteroides ovatus,2378100,1680500,733850,3660100,708020,3374800,0,1141900,0,1919700,1116700,2169900,2863800,740380,1052500,2153600,3282300,1495500,4411400
COG3193,Bacteroides cellulosilyticus,0,0,176330,0,443070,7637800,39752000,31619000,75373000,1309700,1429800,683490,847570,656760,8526900,11716000,19365000,47407000,16198000
COG3193,Bacteroides cellulosilyticus,931470,105470,304900,1374700,1033700,238930000,142710000,369990000,196400000,1295300,226190,173980,11268,148450,429330000,387650000,486220000,728690000,422060000
COG3193,Bacteroides caccae TSDC17.2,19857000,13439000,21422000,17738000,16943000,19516000,1582400,27516000,2057400,13960000,10496000,4879100,8825100,10116000,18722000,21625000,20513000,30021000,20117000
COG3193,Escherichia coli TSDC17.2,533110,1109300,352370,686940,864710,417670,0,0,0,0,0,0,0,0,0,0,0,581880,408600
COG3193,Odoribacter splanchnicus TSDC17.2,0,2201700,0,2796600,2230600,5244400,0,0,784490,816330,1078600,854160,490330,775700,1788500,1231800,1046000,1139100,0
COG3193,Odoribacter splanchnicus TSDC17.2,2337000,866150,1230600,665680,853490,3504200,0,3878800,0,6756400,4769200,4984200,3062500,3762400,1775900,2491600,6170100,2421900,2320000
COG3193,Odoribacter splanchnicus TSDC17.2,299990,589310,0,0,475750,0,0,0,0,0,0,0,0,0,0,0,0,0,203190
COG3193,Parabacteroides distasonis TSDC17.2,2028500,1522900,1013400,2126500,1915500,4768400,3121300,3965500,1409400,1319100,0,457790,0,0,0,0,0,0,0
COG3194,Escherichia coli TSDC17.2,0,1047000,1478000,1271900,2917600,0,0,0,0,0,0,0,0,909770,0,0,0,0,0
COG3196,Bacteroides cellulosilyticus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172790,0,0
COG3203,Bacteroides thetaiotaomicron VPI-5482,0,0,0,0,0,711940,0,475550,637790,2220300,1289800,1638300,1356900,1342400,1282700,0,947460,0,692760
COG3203,Bacteroides ovatus,0,0,0,0,0,0,0,0,0,892130,514320,2101000,0,0,0,0,680630,0,0
COG3203,Bacteroides cellulosilyticus,0,0,0,0,0,0,0,0,0,0,302870,0,0,0,0,915570,627800,1623500,869940
COG3203,Escherichia coli TSDC17.2,982970000,1373000000,1478200000,1737200000,2275800000,1363700000,474060000,593890000,1086600000,534710000,763590000,357940000,411990000,535020000,686500000,570110000,759210000,1588300000,1081500000
COG3203,Escherichia coli TSDC17.2,18978000,28557000,39876000,37121000,53420000,44935000,8655200,19112000,20505000,16772000,16821000,11538000,14878000,16323000,11226000,7431900,15640000,55694000,28845000
COG3203,Escherichia coli TSDC17.2,0,0,0,0,0,0,0,0,0,166800,0,322050,0,0,0,0,0,0,444040
COG3203,Escherichia coli TSDC17.2,1866900,3599400,6973300,805300,996160,692730,0,0,1307800,0,410270,466560,0,0,907060,0,942010,3035900,968200
COG3206,Bacteroides thetaiotaomicron VPI-5482,0,0,0,0,0,0,0,0,0,542420,548210,0,0,405330,756920,363380,0,0,0
COG3206,Bacteroides vulgatus ATCC 8482,2709500,492300,0,0,0,2798200,0,0,0,1600500,0,0,5427600,990520,0,1016100,471610,0,0
COG3206,Bacteroides cellulosilyticus,0,1217900,0,916330,0,3479300,1808400,1902700,1661700,1140000,859370,0,567880,0,3514900,3841900,1235800,4155800,3049200
COG3206,Bacteroides caccae TSDC17.2,623750,567430,586270,607740,591050,0,0,0,0,0,0,0,0,0,427060,1270000,0,257820,368570
COG3209,Bacteroides vulgatus ATCC 8482,2814000,4849500,1141200,5766200,4835300,4314500,1940600,1005800,2108700,18856000,6120100,17721000,16533000,16079000,9125300,2984900,2485200,1300000,2577800
COG3209,Bacteroides cellulosilyticus,0,0,0,0,0,0,1706000,2567300,917910,494700,0,0,0,361220,1596100,1435200,1375900,4495900,2190000
COG3209,Bacteroides cellulosilyticus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1214700,0,2245500
COG3209,Bacteroides cellulosilyticus,358140,763460,0,1384300,0,387940,0,548330,59164,1424700,666670,1531600,388290,831690,781690,5267300,19871000,32558000,39487000
COG3209,Bacteroides cellulosilyticus,0,0,0,0,313880,0,651410,0,653010,0,0,0,208500,270000,353540,2603000,2312400,937040,13231000
COG3209,Bacteroides cellulosilyticus,0,0,0,0,0,0,0,0,64143,489500,0,0,0,0,0,931350,3158900,0,0
COG3209,Bacteroides massiliensis TSDC17.2,0,0,307690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG3210,Bacteroides ovatus,382040,459100,490020,550790,572650,0,0,0,0,0,200670,0,0,0,0,0,0,0,0
COG3210,Bacteroides ovatus,0,0,0,0,0,0,0,0,0,319240,0,0,300970,317080,0,0,0,0,0
COG3210,Bacteroides cellulosilyticus,0,0,0,92906,36320,492920,28685000,16353000,19427000,1375100,0,125340,0,243090,10096000,19320000,13977000,2548600,3532600
COG3210,Odoribacter splanchnicus TSDC17.2,749720,0,0,0,0,0,0,0,0,0,1330700,0,0,0,0,287850,1941500,0,0
COG3212,Bacteroides thetaiotaomicron VPI-5482,0,0,0,0,0,0,0,0,0,656580,960010,1915800,0,2570900,2407900,1741300,1482700,1388400,0
COG3212,Bacteroides thetaiotaomicron VPI-5482,0,0,0,0,0,0,0,0,0,0,1103500,1184700,1307100,0,0,0,897730,0,0
COG3212,Bacteroides vulgatus ATCC 8482,761400,0,0,2062500,1479200,953750,1978200,0,0,1175800,0,1380300,1412800,1379300,2132600,925010,1191100,0,0
COG3212,Bacteroides cellulosilyticus,982300,554910,0,0,0,5177800,5589600,3337400,1543200,0,1114300,0,0,0,2121900,2290700,5943400,0,12190000
COG3212,Bacteroides caccae TSDC17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361470,0,0
COG3212,Bacteroides finegoldii TSDC17.2,206030,0,554400,603490,0,0,0,0,782640,0,498850,0,0,0,0,0,0,0,0
COG3214,Bacteroides thetaiotaomicron VPI-5482,0,0,245580,0,0,0,0,0,0,0,0,312650,0,0,0,0,0,0,0
COG3214,Bacteroides cellulosilyticus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773540
COG3214,Parabacteroides distasonis TSDC17.2,2954700,0,0,0,3166300,0,0,6474300,6147700,1354400,209080,0,9581500,10136000,0,544040,7974600,0,6673400
COG3221,Subdoligranulum variabile TSDC17.2,0,0,4050600,0,0,0,0,1653600,3273000,1999000,2207700,1880300,0,0,2098400,0,2383100,1583500,2691300
COG3228,Escherichia coli TSDC17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG3231,Escherichia coli TSDC17.2,0,0,0,0,0,0,981150,0,0,0,0,0,0,0,0,447580,210380,0,355420
COG3237,Escherichia coli TSDC17.2,0,0,0,0,1172700,0,0,0,0,213000,253020,0,0,0,0,0,0,346050,0
COG3246,Odoribacter splanchnicus TSDC17.2,0,353990,0,340850,297190,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG3247,Bacteroides thetaiotaomicron VPI-5482,0,0,164050,319720,177330,0,0,0,0,3922800,3207700,3295500,3570500,2795700,2355600,1897000,2219300,1387900,3517900
COG3247,Bacteroides vulgatus ATCC 8482,0,0,0,0,0,0,0,0,0,0,0,174000,0,157680,0,0,119310,0,0
COG3247,Bacteroides ovatus,0,0,0,0,0,0,0,0,0,2485900,0,832420,505510,1054900,0,621000,505750,0,0
COG3248,Escherichia coli TSDC17.2,2072200,3489000,4049600,2157800,5028200,4384000,6030100,6040900,741410,0,0,184290,0,0,289670,1593200,0,1731500,2147900
